NameOfWine, WineName,WineLWIN,WineYear,WineYear1,WinePrice,WinePrice1
A. Margaine Blanc de Blancs Spécial Club - NV,De Blancs,1385021.0,0,NV,40.0,
A.R. LeNoble Blanc de Blancs Champagne Grand Cru - NV,De Blancs,1385021.0,0,NV,40.0,£ 346
A.R. LeNoble Cuvee Les Aventures Blanc de Blancs Champagne Grand Cru - NV,De Blancs,1385021.0,0,NV,40.0,£ 874
A.R. Lenoble Gentilhomme Blanc de Blancs Grand Cru - NV,De Blancs,1385021.0,0,NV,40.0,
A.R. Lenoble L'Epurée Blanc de Blancs Grand Cru - NV,De Blancs,1385021.0,0,NV,40.0,£ 348
Agrapart & Fils Blanc de Blancs Champagne Grand Cru - NV,De Blancs,1385021.0,0,NV,40.0,
Agrapart & Fils Extra Brut Mineral Blanc de Blancs Champagne Grand Cru - NV,De Blancs,1385021.0,0,NV,40.0,
Agrapart & Fils Venus Blanc de Blancs Champagne - NV,De Blancs,1385021.0,0,NV,40.0,
Albert Bichot Cremant de Bourgogne Blanc de Blancs Pure - NV,De Blancs,1385021.0,0,NV,40.0,
Alfred Gratien Blanc de Blancs Champagne - NV,De Blancs,1385021.0,0,NV,40.0,
Alvaro Palacios L'Ermita Velles Vinyes Priorat DOCa - 2011,Ermita,1120815.0,2011,2011,558.0,"£ 6,722"
Casa de la Ermita Jumilla Crianza - 2011,Ermita,1120815.0,2011,2011,558.0,£ 84
Casa de la Ermita Jumilla Joven - 2011,Ermita,1120815.0,2011,2011,558.0,
Casa de la Ermita Murcia - 2011,Ermita,1120815.0,2011,2011,558.0,
Chateau l Ermitage Listrac-en-Medoc Cru Bourgeois - 2011,Ermita,1120815.0,2011,2011,558.0,
Domaine Jean Louis Chave Ermitage Cuvee Cathelin Hermitage - 2011,Ermita,1120815.0,2011,2011,558.0,
E. Guigal Ex Voto Blanc Ermitage - 2011,Ermita,1120815.0,2011,2011,558.0,
E. Guigal Ex Voto Ermitage - 2011,Ermita,1120815.0,2011,2011,558.0,
"Ermitage du Pic Saint-Loup Cuvee Sainte Agnes Blanc, Languedoc-Roussillon - 2011",Ermita,1120815.0,2011,2011,558.0,£ 132
Ermitage du Pic Saint-Loup Tour de Pierres - 2011,Ermita,1120815.0,2011,2011,558.0,£ 84
Domaine de la Romanee-Conti Assortment Case - 2004,Assortment,1142473.0,2004,2004,195.0,
Domaine Ponsot Grand Cru Assortment - 2004,Assortment,1142473.0,2004,2004,195.0,
E. Guigal Assortment: La Landonne - La Turque - La Mouline Cote Rotie - 2004,Assortment,1142473.0,2004,2004,195.0,"£ 2,340"
Krug 'Les Creations' Assortment - 2004,Assortment,1142473.0,2004,2004,195.0,
Roberto Voerzio Barolo Assortment Case - 2004,Assortment,1142473.0,2004,2004,195.0,"£ 45,276"
Chateau Petrus Gaia Bordeaux - 2016,Gaia & Rey,1099692.0,2016,2016,65.83,
Chateau Petrus Gaia No 2 de Petrus Gaia - 2016,Gaia & Rey,1099692.0,2016,2016,65.83,£ 96
"Gaia Assyrtiko by Gaia Wild Ferment, Santorini - 2016",Gaia & Rey,1099692.0,2016,2016,65.83,£ 348
Gaia Wines Notios White - 2016,Gaia & Rey,1099692.0,2016,2016,65.83,£ 72
Gaja Gaia e Rey Langhe Chardonnay DOC - 2016,Gaia & Rey,1099692.0,2016,2016,65.83,"£ 1,580"
Grosset Gaia Clare Valley - 2016,Gaia & Rey,1099692.0,2016,2016,65.83,£ 396
Andrew Will Winery Two Blondes Vineyard Red Yakima Valley - 2016,Blonde,1116043.0,2016,2016,114.17,£ 444
Domaine Christophe Pichon La Comtesse en Cote Blonde Cote Rotie - 2016,Blonde,1116043.0,2016,2016,114.17,£ 648
Domaine Georges Vernay La Blonde du Seigneur - 2016,Blonde,1116043.0,2016,2016,114.17,£ 527
Domaine Gilles Barge Cote Blonde Cote Rotie - 2016,Blonde,1116043.0,2016,2016,114.17,£ 444
Domaine Rene Rostaing Cote Blonde Cote Rotie - 2016,Blonde,1116043.0,2016,2016,114.17,"£ 1,260"
E. Guigal Brune et Blonde Cote Rotie - 2016,Blonde,1116043.0,2016,2016,114.17,£ 398
Hospices de Beaune Volnay Cuvee Blondeau Albert Bichot Premier Cru - 2016,Blonde,1116043.0,2016,2016,114.17,
Hospices de Beaune Volnay Cuvee Blondeau Premier Cru - 2016,Blonde,1116043.0,2016,2016,114.17,
Kunin Pape Star Blonde Santa Ynez Valley - 2016,Blonde,1116043.0,2016,2016,114.17,
Michel & Stephane Ogier Cote Rotie La Cote-Blonde - 2016,Blonde,1116043.0,2016,2016,114.17,"£ 3,460"
F.X. Pichler Loibner Steinertal Gruner Veltliner Smaragd - 2012,Loibner Steinertal Gruner Veltliner Smaragd,1353585.0,2012,2012,28.0,£ 372
Weingut Leo Alzinger Loibner Steinertal Gruner Veltliner Smaragd Wachau - 2012,Loibner Steinertal Gruner Veltliner Smaragd,1353585.0,2012,2012,28.0,£ 312
Dominus Estate 'Napanook' Napa Valley - 2016,Napanook,1122763.0,2016,2016,205.0,£ 520
Othello Napanook Ranch Napa Valley - 2016,Napanook,1122763.0,2016,2016,205.0,
Agrapart & Fils Extra Brut Mineral Blanc de Blancs Champagne Grand Cru - 2013,Mineral Extra Brut,1196144.0,2013,2013,60.0,
Shafer Vineyards Red Shoulder Ranch Chardonnay Carneros - 2015,Red Shoulder Chardonnay,1123265.0,2015,2015,35.0,£ 420
Domaine Blain Gagnard Volnay Champans Premier Cru - 2006,Champans,1044591.0,2006,2006,450.0,
Domaine de Montille Volnay Champans Premier Cru - 2006,Champans,1044591.0,2006,2006,450.0,£ 737
Domaine des Comtes Lafon Volnay Champans Premier Cru - 2006,Champans,1044591.0,2006,2006,450.0,
Domaine Jacques Prieur Volnay Champans Premier Cru - 2006,Champans,1044591.0,2006,2006,450.0,
Domaine Leroy Volnay En Champans Premier Cru - 2006,Champans,1044591.0,2006,2006,450.0,"£ 5,400"
Domaine Marquis d'Angerville Volnay Champans Premier Cru - 2006,Champans,1044591.0,2006,2006,450.0,£ 750
Domaine Reyane et Pascal Bouley Les Champans Volnay Premier Cru - 2006,Champans,1044591.0,2006,2006,450.0,
Joseph Voillot Volnay Les Champans Premier Cru - 2006,Champans,1044591.0,2006,2006,450.0,£ 540
Maison Nicolas Potel Volnay Champans Premier Cru - 2006,Champans,1044591.0,2006,2006,450.0,
F X Pichler Durnsteiner Kellerberg Gruner Veltliner Smaragd - 2012,Durnsteiner Kellerberg Gruner Veltliner Smaragd,1314797.0,2012,2012,38.0,£ 674
Villa Maria Estate Reserve Botrytis Selection Noble Riesling Wairau Valley - 2011,Reserve M Riesling,1266562.0,2011,2011,37.5,£ 309
Weingut Mantlerhof Steingraben Riesling Erste OTW Lage Reserve - 2011,Reserve M Riesling,1266562.0,2011,2011,37.5,
"Alteni Di Brassica Sauvignon, Gaja Piedmont, Piedmont - 2012",Alteni Brassica,1099706.0,2012,2012,55.0,£ 763
F.X. Pichler Loibner Oberhauser Riesling Smaragd - 2012,Loibner Oberhauser Riesling Smaragd,1266575.0,2012,2012,23.0,£ 228
Gaja Rossj-Bass Chardonnay Langhe DOC - 2011,Rossj Bass,1099748.0,2011,2011,45.0,£ 571
Domaine des Croix Beaune Pertuisots Premier Cru - 2012,Pertuisots,1543430.0,2012,2012,27.79,£ 540
Domaine du Bois Guillaume Beaune Les Pertuisots Premier Cru - 2012,Pertuisots,1543430.0,2012,2012,27.79,£ 312
Jean-Yves Devevey Beaune Pertuisots Premier Cru - 2012,Pertuisots,1543430.0,2012,2012,27.79,£ 312
Alain Jeanniard Morey-Saint-Denis Vieilles Vignes - 2014,Vieilles Vignes,1124363.0,2014,2014,33.34,£ 372
Albert Boxler Riesling Sommerberg Vieilles Vignes Lot D Sommerberg Grand Cru - 2014,Vieilles Vignes,1124363.0,2014,2014,33.34,£ 516
Alex Gambal Gevrey-Chambertin Vieilles Vignes - 2014,Vieilles Vignes,1124363.0,2014,2014,33.34,
Alex Gambal Vosne-Romanee Vieilles Vignes - 2014,Vieilles Vignes,1124363.0,2014,2014,33.34,
Anne et Sebastien Bidault Gevrey Chambertin Cuvee Vieilles Vignes - 2014,Vieilles Vignes,1124363.0,2014,2014,33.34,
Bollinger Vieilles Vignes Francaises Blanc de Noirs Champagne - 2014,Vieilles Vignes,1124363.0,2014,2014,33.34,
Bruno Desaunay-Bissey Grands-Echezeaux Grand Cru Vieilles Vignes - 2014,Vieilles Vignes,1124363.0,2014,2014,33.34,"£ 1,308"
Bruno Desaunay-Bissey Les Beaux Monts Vieilles Vignes Vosne Romanee Premier Cru - 2014,Vieilles Vignes,1124363.0,2014,2014,33.34,£ 468
Bruno Desaunay-Bissey Vosne Romanee Vieilles Vignes - 2014,Vieilles Vignes,1124363.0,2014,2014,33.34,
Chateau Bouscasse Madiran Vieilles Vignes - 2014,Vieilles Vignes,1124363.0,2014,2014,33.34,£ 240
Bernard Moreau Sous Roche Dumay Saint-Aubin Premier Cru - 2017,Sous Roche Dumay,1768718.0,2017,2017,27.66,£ 468
Albert Bichot Chambolle Musigny Les Amoureuses Premier Cru - 2017,1er,1157952.0,2017,2017,33.54,"£ 2,343"
Albert Bichot Chambolle Musigny Les Chabiots Premier Cru - 2017,1er,1157952.0,2017,2017,33.54,£ 859
Albert Bichot Chassagne Montrachet Le Morgeot Premier Cru - 2017,1er,1157952.0,2017,2017,33.54,£ 564
Albert Bichot Chassagne Montrachet Le Vide Bourse Premier Cru - 2017,1er,1157952.0,2017,2017,33.54,£ 996
Albert Bichot Domaine du Clos Frantin Vosne-Romanee Les Malconsorts Premier Cru - 2017,1er,1157952.0,2017,2017,33.54,"£ 1,326"
Albert Bichot Domaine Long-Depaquit Les Beugnons Chablis Premier Cru - 2017,1er,1157952.0,2017,2017,33.54,£ 264
Albert Bichot Domaine Long-Depaquit Les Lys Chablis Premier Cru - 2017,1er,1157952.0,2017,2017,33.54,£ 256
Albert Bichot Domaine Long-Depaquit Les Vaillons Chablis Premier Cru - 2017,1er,1157952.0,2017,2017,33.54,£ 225
Albert Bichot Domaine Long-Depaquit Les Vaucoupins Chablis Premier Cru - 2017,1er,1157952.0,2017,2017,33.54,£ 240
Albert Bichot Domaine Long-Depaquit Montee de Tonnerre Chablis Premier Cru - 2017,1er,1157952.0,2017,2017,33.54,£ 317
Domaine Arnoux-Lachaux Vosne-Romanee Les Hautes Maizieres - 2017,Maizieres,1217317.0,2017,2017,19.45,£ 972
Domaine Bruno Clavelier Vosne-Romanee Les Hautes Maizieres Vieilles Vignes - 2017,Maizieres,1217317.0,2017,2017,19.45,£ 740
Domaine Mongeard-Mugneret Vosne-Romanee Les Maizieres Hautes - 2017,Maizieres,1217317.0,2017,2017,19.45,£ 790
Domaine Prieure Roch Vosne-Romanee Les Haut Maizieres - 2017,Maizieres,1217317.0,2017,2017,19.45,"£ 3,816"
Vincent Dureuil-Janthial Maizieres Rully - 2017,Maizieres,1217317.0,2017,2017,19.45,£ 260
Andrew Nielsen Beaune Les Greves Premier Cru - 2017,Greves,1153462.0,2017,2017,33.54,£ 444
Bernard Morey et Fils Beaune Greves Premier Cru - 2017,Greves,1153462.0,2017,2017,33.54,
Bouchard Pere et Fils Beaune Greves Vignes L'Enfant Jesus Premier Cru - 2017,Greves,1153462.0,2017,2017,33.54,£ 730
Caroline Morey Beaune Les Greves Premier Cru - 2017,Greves,1153462.0,2017,2017,33.54,£ 540
Chanson Pere & Fils Beaune Greves Premier Cru - 2017,Greves,1153462.0,2017,2017,33.54,£ 458
Chateau Genot Boulanger Beaune Les Greves Premier Cru - 2017,Greves,1153462.0,2017,2017,33.54,£ 494
Domaine Albert Morot Beaune Les Greves Premier Cru - 2017,Greves,1153462.0,2017,2017,33.54,£ 396
Domaine Berthelemot Greves Beaune Premier Cru - 2017,Greves,1153462.0,2017,2017,33.54,£ 300
Domaine de la Vougeraie Beaune Les Greves Premier Cru - 2017,Greves,1153462.0,2017,2017,33.54,£ 482
Domaine de Montille Beaune Greves Premier Cru - 2017,Greves,1153462.0,2017,2017,33.54,£ 564
Domaine Colin-Deleger Chassagne Montrachet La Maltroie Premier Cru - 2003,Maltroie,1066188.0,2003,2003,30.09,
Domaine Fontaine-Gagnard Chassagne Montrachet La Maltroie Premier Cru - 2003,Maltroie,1066188.0,2003,2003,30.09,
Domaine Michel Niellon Chassagne-Montrachet Clos de la Maltroie Premier Cru - 2003,Maltroie,1066188.0,2003,2003,30.09,
Domaine Michel Niellon Chassagne-Montrachet Clos de la Maltroie Rouge Premier Cru - 2003,Maltroie,1066188.0,2003,2003,30.09,
Domaine Vincent & Francois Jouard Chassagne Montrachet La Maltroie Premier Cru - 2003,Maltroie,1066188.0,2003,2003,30.09,
Michel Coutoux La Maltroie Chassagne-Montrachet Premier Cru - 2003,Maltroie,1066188.0,2003,2003,30.09,£ 444
Domaine De Villaine Rully 1er Cru Les Margotes - 2017,Margotes,1232514.0,2017,2017,22.04,£ 334
Albert Bichot Chambolle Musigny Les Amoureuses Premier Cru - 2016,1er,1032101.0,2016,2016,33.54,"£ 2,540"
Albert Bichot Chambolle Musigny Les Chabiots Premier Cru - 2016,1er,1032101.0,2016,2016,33.54,£ 657
Albert Bichot Chassagne Montrachet Le Morgeot Premier Cru - 2016,1er,1032101.0,2016,2016,33.54,£ 612
Albert Bichot Domaine du Clos Frantin Vosne-Romanee Les Malconsorts Premier Cru - 2016,1er,1032101.0,2016,2016,33.54,"£ 1,080"
Albert Bichot Domaine Long-Depaquit Les Beugnons Chablis Premier Cru - 2016,1er,1032101.0,2016,2016,33.54,£ 264
Albert Bichot Domaine Long-Depaquit Les Lys Chablis Premier Cru - 2016,1er,1032101.0,2016,2016,33.54,£ 264
Albert Bichot Domaine Long-Depaquit Les Vaillons Chablis Premier Cru - 2016,1er,1032101.0,2016,2016,33.54,£ 232
Albert Bichot Domaine Long-Depaquit Les Vaucoupins Chablis Premier Cru - 2016,1er,1032101.0,2016,2016,33.54,£ 253
Albert Bichot Domaine Long-Depaquit Montee de Tonnerre Chablis Premier Cru - 2016,1er,1032101.0,2016,2016,33.54,£ 300
Albert Bichot Gevrey Chambertin Les Lavaux Saint Jacques Premier Cru - 2016,1er,1032101.0,2016,2016,33.54,£ 828
Albert Grivault Meursault Clos des Perrieres Premier Cru - 2016,Perrieres,1032127.0,2016,2016,41.59,"£ 1,421"
Albert Grivault Meursault Perrieres Premier Cru - 2016,Perrieres,1032127.0,2016,2016,41.59,"£ 1,111"
Bouchard Pere et Fils Meursault Les Perrieres Premier Cru - 2016,Perrieres,1032127.0,2016,2016,41.59,£ 650
Catherine et Pierre Breton Bourgueil Les Perrieres - 2016,Perrieres,1032127.0,2016,2016,41.59,£ 132
Chanson Pere & Fils Meursault Les Perrieres Premier Cru - 2016,Perrieres,1032127.0,2016,2016,41.59,"£ 1,022"
Domaine Ballot-Millot Meursault Les Perrieres Premier Cru - 2016,Perrieres,1032127.0,2016,2016,41.59,£ 955
Domaine Bitouzet-Prieur Les Perrieres Meursault Premier Cru - 2016,Perrieres,1032127.0,2016,2016,41.59,£ 687
Domaine Bzikot Pere et Fils Les Perrieres Puligny-Montrachet Premier Cru - 2016,Perrieres,1032127.0,2016,2016,41.59,
Domaine Darviot-Perrin Meursault Les Perrieres Premier Cru - 2016,Perrieres,1032127.0,2016,2016,41.59,"£ 1,100"
Domaine de Montille Beaune Les Perrieres Premier Cru - 2016,Perrieres,1032127.0,2016,2016,41.59,£ 564
Domaine Arnoux-Lachaux Nuits-Saint-Georges Les Proces Premier Cru - 2007,Proces,1018770.0,2007,2007,45.04,£ 562
Domaine David Duband Nuits Saint Georges Les Proces Premier Cru - 2007,Proces,1018770.0,2007,2007,45.04,£ 700
Joseph Drouhin Nuits-Saint -Georges Les Proces Premier Cru - 2007,Proces,1018770.0,2007,2007,45.04,
Domaine Alain Michelot Nuits Saint Georges Les Chaignots Premier Cru - 2011,Chaignots,1153518.0,2011,2011,34.69,
Domaine de Bellene Aux Chaignots Nuits-Saint-Georges Premier Cru - 2011,Chaignots,1153518.0,2011,2011,34.69,£ 780
Domaine Faiveley Nuits-Saint-Georges Aux Chaignots Premier Cru - 2011,Chaignots,1153518.0,2011,2011,34.69,
Domaine Georges Mugneret Gibourg Nuits-Saint-Georges Les Chaignots Premier Cru - 2011,Chaignots,1153518.0,2011,2011,34.69,"£ 1,812"
Domaine Gerard Mugneret Nuits Saint Georges Aux Chaignots Premier Cru - 2011,Chaignots,1153518.0,2011,2011,34.69,
Domaine Henri Gouges Nuits-Saint-Georges Les Chaignots Premier Cru - 2011,Chaignots,1153518.0,2011,2011,34.69,£ 351
Domaine Robert Chevillon Nuits-Saint-Georges Aux Chaignots Premier Cru - 2011,Chaignots,1153518.0,2011,2011,34.69,£ 741
Maison Nicolas Potel Nuits Saint Georges Aux Chaignots Premier Cru - 2011,Chaignots,1153518.0,2011,2011,34.69,
Nicolas Potel Maison Roche de Bellene Nuits-Saint-Georges Aux Chaignots Premier Cru - 2011,Chaignots,1153518.0,2011,2011,34.69,£ 780
Bruno Desaunay-Bissey Les Beaux Monts Vieilles Vignes Vosne Romanee Premier Cru - 2013,Beaux Monts,1217043.0,2013,2013,200.84,£ 456
Charles Noellat Vosne-Romanee Les Beaux Monts Premier Cru - 2013,Beaux Monts,1217043.0,2013,2013,200.84,
Domaine Alain Hudelot Noellat Vosne-Romanee Les Beaux Monts Premier Cru - 2013,Beaux Monts,1217043.0,2013,2013,200.84,"£ 1,200"
Domaine Aurelien Verdet Les Beaux Monts Vosne-Romanee Premier Cru - 2013,Beaux Monts,1217043.0,2013,2013,200.84,£ 696
Domaine Bertagna Vosne-Romanée Premier Cru Les Beaux Monts - 2013,Beaux Monts,1217043.0,2013,2013,200.84,£ 516
Domaine Bruno Clavelier Vosne-Romanee Les Beaux Monts Vieilles Vignes Premier Cru - 2013,Beaux Monts,1217043.0,2013,2013,200.84,"£ 1,074"
Domaine Bruno Clavelier Vosne-Romanee Les Hautes de Beaux Monts Premier Cru - 2013,Beaux Monts,1217043.0,2013,2013,200.84,£ 528
Domaine Cecile Tremblay Vosne-Romanee Les Beaux Monts Premier Cru - 2013,Beaux Monts,1217043.0,2013,2013,200.84,"£ 5,642"
Domaine Daniel Rion Vosne-Romanee Les Beaux Monts Premier Cru - 2013,Beaux Monts,1217043.0,2013,2013,200.84,£ 708
Domaine Georges Noellat Vosne-Romanee Les Beaux Monts Premier Cru - 2013,Beaux Monts,1217043.0,2013,2013,200.84,"£ 1,500"
Nicolas Potel Maison Roche de Bellene Volnay Clos des Chenes Collection Bellenum Premier Cru - 2014,Collection Bellenum,1385786.0,2014,2014,173.84,£ 444
Alain Jeanniard Morey-Saint-Denis Vieilles Vignes - 2014,Pinot Noir Vieilles Vignes,1225161.0,2014,2014,1119.18,£ 372
Alex Gambal Gevrey-Chambertin Vieilles Vignes - 2014,Pinot Noir Vieilles Vignes,1225161.0,2014,2014,1119.18,
Alex Gambal Vosne-Romanee Vieilles Vignes - 2014,Pinot Noir Vieilles Vignes,1225161.0,2014,2014,1119.18,
Anne et Sebastien Bidault Gevrey Chambertin Cuvee Vieilles Vignes - 2014,Pinot Noir Vieilles Vignes,1225161.0,2014,2014,1119.18,
Bollinger Vieilles Vignes Francaises Blanc de Noirs Champagne - 2014,Pinot Noir Vieilles Vignes,1225161.0,2014,2014,1119.18,
Bruno Desaunay-Bissey Grands-Echezeaux Grand Cru Vieilles Vignes - 2014,Pinot Noir Vieilles Vignes,1225161.0,2014,2014,1119.18,"£ 1,308"
Bruno Desaunay-Bissey Les Beaux Monts Vieilles Vignes Vosne Romanee Premier Cru - 2014,Pinot Noir Vieilles Vignes,1225161.0,2014,2014,1119.18,£ 468
Bruno Desaunay-Bissey Vosne Romanee Vieilles Vignes - 2014,Pinot Noir Vieilles Vignes,1225161.0,2014,2014,1119.18,
Chateau de La Tour Clos de Vougeot Vieilles Vignes Grand Cru - 2014,Pinot Noir Vieilles Vignes,1225161.0,2014,2014,1119.18,"£ 1,498"
Chateau Genot Boulanger Volnay Vieilles Vignes - 2014,Pinot Noir Vieilles Vignes,1225161.0,2014,2014,1119.18,£ 375
Domaine Bertheau Chambolle-Musigny Les Amoureuses Premier Cru - 1989,Amoureuses,1124291.0,1989,1989,346.34,
Domaine Comte Georges de Vogue Chambolle Musigny Les Amoureuses Premier Cru - 1989,Amoureuses,1124291.0,1989,1989,346.34,"£ 11,184"
Domaine de la Pousse d'Or Chambolle-Musigny Les Amoureuses Premier Cru - 1989,Amoureuses,1124291.0,1989,1989,346.34,
Domaine Georges Roumier Chambolle Musigny Les Amoureuses Premier Cru - 1989,Amoureuses,1124291.0,1989,1989,346.34,"£ 34,825"
Domaine J-F Mugnier Les Amoureuses Chambolle Musigny Premier Cru - 1989,Amoureuses,1124291.0,1989,1989,346.34,"£ 14,196"
Domaine Robert Groffier Chambolle Musigny Les Amoureuses Premier Cru - 1989,Amoureuses,1124291.0,1989,1989,346.34,
Joseph Drouhin Chambolle Musigny Amoureuses Premier Cru - 1989,Amoureuses,1124291.0,1989,1989,346.34,"£ 7,687"
Louis Jadot Chambolle Musigny Les Amoureuses Premier Cru - 1989,Amoureuses,1124291.0,1989,1989,346.34,
Nicolas Potel Maison Roche de Bellene Chambolle Musigny Les Amoureuses Premier Cru - 1989,Amoureuses,1124291.0,1989,1989,346.34,"£ 5,028"
Bernard Moreau Volnay Santenots Premier Cru - 2015,Santenots,1059940.0,2015,2015,81.7,£ 708
Domaine Arnaud Ente Volnay Santenots du Milieu Premier Cru - 2015,Santenots,1059940.0,2015,2015,81.7,"£ 1,782"
Domaine Bernard et Thierry Glantenay Volnay Les Santenots Premier Cru - 2015,Santenots,1059940.0,2015,2015,81.7,£ 609
Domaine Buisson-Charles Volnay-Santenots Premier Cru - 2015,Santenots,1059940.0,2015,2015,81.7,£ 857
Domaine Darviot-Perrin Volnay Les Santenots Premier Cru - 2015,Santenots,1059940.0,2015,2015,81.7,£ 636
Domaine des Comtes Lafon Volnay Santenots-du-Milieu Premier Cru - 2015,Santenots,1059940.0,2015,2015,81.7,"£ 1,173"
Domaine Faiveley Volnay Santenots Volnay Premier Cru - 2015,Santenots,1059940.0,2015,2015,81.7,£ 672
Domaine Jacques Prieur Meursault Santenots Premier Cru - 2015,Santenots,1059940.0,2015,2015,81.7,£ 784
Domaine Jacques Prieur Volnay Clos de Santenots Monopole Premier Cru - 2015,Santenots,1059940.0,2015,2015,81.7,"£ 1,073"
Domaine Jacques Prieur Volnay Santenots Premier Cru - 2015,Santenots,1059940.0,2015,2015,81.7,£ 788
Domaine Hubert Lamy Santenay Clos des Hates - 2010,Clos Hates,1040359.0,2010,2010,17.82,£ 265
Bernard Moreau Volnay Clos des Chenes Premier Cru - 2014,Clos Chenes,1022353.0,2014,2014,20.03,
Bouchard Pere et Fils Volnay Clos des Chenes Premier Cru - 2014,Clos Chenes,1022353.0,2014,2014,20.03,£ 492
Domaine Antonin Guyon Volnay Clos des Chenes Premier Cru - 2014,Clos Chenes,1022353.0,2014,2014,20.03,£ 419
Domaine Bernard et Thierry Glantenay Volnay Clos des Chenes Premier Cru - 2014,Clos Chenes,1022353.0,2014,2014,20.03,£ 672
Domaine Bitouzet-Prieur Volnay Clos des Chenes Premier Cru - 2014,Clos Chenes,1022353.0,2014,2014,20.03,£ 480
Domaine Christophe Vaudoisey Clos des Chenes Volnay Premier Cru - 2014,Clos Chenes,1022353.0,2014,2014,20.03,£ 360
Domaine des Comtes Lafon Volnay Clos des Chenes Premier Cru - 2014,Clos Chenes,1022353.0,2014,2014,20.03,"£ 1,379"
Domaine du Chateau de Meursault Clos des Chenes Volnay Premier Cru - 2014,Clos Chenes,1022353.0,2014,2014,20.03,£ 398
Domaine Fontaine-Gagnard Volnay Clos des Chenes Premier Cru - 2014,Clos Chenes,1022353.0,2014,2014,20.03,£ 534
Domaine Francois Buffet Volnay Clos des Chenes Premier Cru - 2014,Clos Chenes,1022353.0,2014,2014,20.03,£ 360
Arnaud Tessier Meursault  Les Charmes Dessus Premier Cru - 2015,Charmes Dessus,1213957.0,2015,2015,16.86,£ 714
Domaine Antonin Guyon Meursault Les Charmes Dessus Premier Cru - 2015,Charmes Dessus,1213957.0,2015,2015,16.86,£ 552
Domaine du Chateau de Meursault Charmes Dessus Meursault Premier Cru - 2015,Charmes Dessus,1213957.0,2015,2015,16.86,£ 640
Domaine Michel Bouzereau & Fils Les Charmes Dessus Meursault Premier Cru - 2015,Charmes Dessus,1213957.0,2015,2015,16.86,£ 934
